txn_id,date,amount,currency,category,vendor,department,status,is_flagged,approved_by
T001508,2025-04-06,7002.12,USD,Vendor,Vendor_54,Design,Cleared,False,E0007
T001509,2025-01-22,-41786.95,GBP,Travel,Vendor_54,Engineering,Flagged,True,E0025
T001510,2024-05-29,-28978.79,EUR,Office,Vendor_26,Operations,Flagged,False,E0032
T001511,2024-04-16,-37390.13,USD,Tax,Vendor_5,Sales,Pending,True,E0013
T001512,2024-06-20,-29853.89,GBP,Payroll,Vendor_46,Finance,Cleared,False,E0050
T001513,2024-06-25,46523.18,GBP,SaaS,Vendor_40,Design,Flagged,True,E0048
T001514,2025-03-15,6162.54,GBP,Investment,Vendor_3,Operations,Flagged,False,E0032
T001515,2024-01-23,-23527.14,EUR,Investment,Vendor_43,HR,Pending,False,E0007
T001516,2024-12-15,-9547.79,GBP,Travel,Vendor_21,Operations,Cleared,False,E0022
T001517,2025-04-01,26477.28,EUR,Marketing,Vendor_13,Sales,Flagged,False,E0037
T001518,2024-04-14,-13039.49,GBP,Vendor,Vendor_1,Finance,Flagged,False,E0042
T001519,2025-02-01,7916.04,GBP,Tax,Vendor_52,Product,Pending,False,E0044
T001520,2024-01-14,12447.02,GBP,Office,Vendor_20,Sales,Flagged,False,E0022
T001521,2024-12-12,428.89,EUR,Investment,Vendor_6,Operations,Flagged,False,E0013
T001522,2024-11-06,-23957.11,GBP,Payroll,Vendor_5,Design,Flagged,False,E0043
T001523,2024-09-28,8697.08,USD,Office,Vendor_70,HR,Pending,False,E0033
T001524,2025-02-08,-30010.39,GBP,Investment,Vendor_6,Finance,Pending,True,E0002
T001525,2024-04-19,-4780.48,USD,Vendor,Vendor_20,Engineering,Pending,False,E0036
T001526,2025-02-08,5496.83,GBP,Marketing,Vendor_67,HR,Cleared,False,E0045
T001527,2024-02-01,-4308.71,GBP,Refund,Vendor_71,Sales,Cleared,False,E0017
T001528,2025-05-14,-47757.78,GBP,Office,Vendor_16,Operations,Cleared,True,E0021
T001529,2024-01-30,24362.39,GBP,Vendor,Vendor_32,Customer Success,Cleared,False,E0032
T001530,2025-03-25,-46651.85,USD,Marketing,Vendor_66,HR,Pending,True,E0047
T001531,2024-12-02,-39084.4,GBP,SaaS,Vendor_25,Operations,Flagged,True,E0007
T001532,2024-01-05,37468.67,GBP,Marketing,Vendor_42,Marketing,Pending,True,E0021
T001533,2025-03-28,-25099.34,GBP,Tax,Vendor_19,HR,Pending,False,E0028
T001534,2024-02-10,-22843.35,USD,SaaS,Vendor_73,Design,Pending,False,E0004
T001535,2024-02-02,41141.58,USD,Travel,Vendor_17,Sales,Pending,True,E0010
T001536,2024-10-28,-24425.16,EUR,Tax,Vendor_15,Sales,Cleared,False,E0020
T001537,2024-09-20,46952.19,USD,Marketing,Vendor_5,Legal,Pending,True,E0048
T001538,2024-06-24,42807.86,USD,Tax,Vendor_10,Marketing,Cleared,True,E0025
T001539,2025-02-22,28788.67,GBP,Marketing,Vendor_67,Sales,Flagged,False,E0041
T001540,2024-01-31,-49815.39,USD,SaaS,Vendor_27,Finance,Flagged,True,E0002
T001541,2024-03-03,-8023.4,GBP,Tax,Vendor_44,HR,Flagged,False,E0025
T001542,2024-11-29,-3529.9,USD,SaaS,Vendor_29,Design,Flagged,False,E0042
T001543,2025-02-12,48434.23,USD,Tax,Vendor_65,Operations,Cleared,True,E0019
T001544,2024-05-03,-19271.8,EUR,SaaS,Vendor_23,Design,Cleared,False,E0048
T001545,2024-09-06,-23616.1,GBP,Payroll,Vendor_41,Finance,Flagged,False,E0044
T001546,2025-03-16,23038.83,GBP,Payroll,Vendor_44,Legal,Pending,False,E0001
T001547,2024-11-10,26329.8,GBP,Marketing,Vendor_21,Design,Flagged,False,E0005
T001548,2024-08-11,4340.04,EUR,SaaS,Vendor_43,Product,Pending,False,E0012
T001549,2024-02-13,-47372.08,GBP,Refund,Vendor_24,Product,Pending,True,E0008
T001550,2025-05-03,-44958.92,EUR,Vendor,Vendor_45,Product,Flagged,True,E0033
T001551,2025-01-17,33729.97,USD,Office,Vendor_44,HR,Cleared,True,E0036
T001552,2024-06-08,9295.56,GBP,Office,Vendor_22,Legal,Pending,False,E0017
T001553,2024-05-06,12691.92,USD,SaaS,Vendor_13,Product,Cleared,False,E0009
T001554,2024-10-09,-19451.45,EUR,Investment,Vendor_62,Marketing,Flagged,False,E0035
T001555,2024-01-31,16315.46,USD,SaaS,Vendor_80,Sales,Flagged,False,E0030
T001556,2024-03-29,-11604.14,USD,Travel,Vendor_34,Marketing,Cleared,False,E0020
T001557,2024-11-16,-16439.51,EUR,Investment,Vendor_15,Finance,Cleared,False,E0019
T001558,2024-07-04,45880.53,EUR,SaaS,Vendor_48,Finance,Cleared,True,E0014
T001559,2024-01-31,38371.08,EUR,Vendor,Vendor_29,Engineering,Cleared,True,E0008
T001560,2024-02-27,-28906.62,EUR,Tax,Vendor_39,Operations,Cleared,False,E0006
T001561,2024-05-24,-25166.59,GBP,Refund,Vendor_65,Engineering,Pending,False,E0022
T001562,2024-12-05,40834.56,USD,SaaS,Vendor_62,Product,Cleared,True,E0043
T001563,2024-03-05,-7257.83,GBP,Marketing,Vendor_73,Product,Pending,False,E0040
T001564,2025-04-23,15050.2,GBP,Investment,Vendor_58,Marketing,Pending,False,E0026
T001565,2024-12-09,9165.03,GBP,Marketing,Vendor_10,Sales,Cleared,False,E0023
T001566,2024-01-08,35404.82,GBP,Tax,Vendor_38,Legal,Flagged,True,E0025
T001567,2024-08-19,-33210.74,EUR,Tax,Vendor_25,Finance,Flagged,True,E0027
T001568,2024-09-16,-47371.09,USD,Refund,Vendor_15,Sales,Flagged,True,E0019
T001569,2024-09-12,-18582.2,GBP,Office,Vendor_24,Marketing,Cleared,False,E0007
T001570,2024-02-03,-35596.65,EUR,Payroll,Vendor_37,Marketing,Cleared,True,E0045
T001571,2024-07-08,43193.56,GBP,Travel,Vendor_31,Marketing,Cleared,True,E0049
T001572,2024-10-09,-41428.7,EUR,Travel,Vendor_28,Sales,Pending,True,E0005
T001573,2024-08-08,48483.94,GBP,Refund,Vendor_40,Operations,Pending,True,E0038
T001574,2024-09-06,-46033.17,USD,Vendor,Vendor_78,Design,Flagged,True,E0038
T001575,2024-06-18,39751.85,USD,Vendor,Vendor_48,Product,Flagged,True,E0030
T001576,2024-03-06,-26012.33,USD,Travel,Vendor_64,Sales,Pending,False,E0042
T001577,2024-07-07,43578.13,GBP,Tax,Vendor_2,Marketing,Pending,True,E0020
T001578,2024-03-07,-28976.62,USD,Marketing,Vendor_44,Design,Flagged,False,E0047
T001579,2024-05-26,21126.08,GBP,Travel,Vendor_58,Sales,Pending,False,E0030
T001580,2024-11-27,5142.27,EUR,Payroll,Vendor_67,Engineering,Pending,False,E0042
T001581,2024-12-21,-4047.86,USD,Vendor,Vendor_64,Design,Pending,False,E0041
T001582,2024-06-06,-22090.66,USD,SaaS,Vendor_63,Operations,Flagged,False,E0039
T001583,2024-05-10,-33001.49,EUR,Travel,Vendor_57,Legal,Cleared,True,E0026
T001584,2024-07-18,-7223.48,USD,Marketing,Vendor_40,Design,Pending,False,E0048
T001585,2024-08-22,-38327.23,GBP,Investment,Vendor_10,Customer Success,Cleared,True,E0034
T001586,2024-03-27,23982.68,GBP,Refund,Vendor_29,Operations,Pending,False,E0030
T001587,2024-05-27,8812.07,EUR,Investment,Vendor_38,HR,Flagged,False,E0009
T001588,2024-08-24,39597.83,GBP,Travel,Vendor_14,Design,Flagged,True,E0007
T001589,2024-06-11,-8460.56,EUR,Marketing,Vendor_16,Finance,Pending,False,E0018
T001590,2024-11-17,26748.06,GBP,Office,Vendor_44,Product,Flagged,False,E0030
T001591,2024-11-22,30715.63,GBP,Refund,Vendor_77,Engineering,Pending,True,E0029
T001592,2024-11-24,-44473.02,EUR,Office,Vendor_44,Finance,Cleared,True,E0002
T001593,2024-02-06,-1506.6,USD,Marketing,Vendor_14,Marketing,Pending,False,E0012
T001594,2025-05-07,-14855.82,USD,Vendor,Vendor_24,Legal,Flagged,False,E0036
T001595,2024-07-01,-11810.27,GBP,SaaS,Vendor_34,Engineering,Pending,False,E0024
T001596,2024-06-24,28811.86,GBP,SaaS,Vendor_42,Sales,Pending,False,E0031
T001597,2024-05-27,13465.44,EUR,Tax,Vendor_42,Marketing,Flagged,False,E0026
T001598,2024-06-06,41253.48,GBP,Marketing,Vendor_28,Product,Pending,True,E0010
T001599,2024-09-15,24441.08,USD,Payroll,Vendor_24,Marketing,Cleared,False,E0018
T001600,2024-02-07,-49647.18,EUR,Tax,Vendor_6,Product,Cleared,True,E0025
T001601,2024-06-23,-34361.53,USD,Vendor,Vendor_36,Design,Pending,True,E0027
T001602,2024-01-25,12290.89,EUR,Travel,Vendor_57,Marketing,Pending,False,E0003
T001603,2024-01-29,7357.77,USD,Vendor,Vendor_74,HR,Pending,False,E0047
T001604,2025-03-05,48998.14,USD,SaaS,Vendor_8,HR,Flagged,True,E0001
T001605,2024-08-04,22828.84,USD,Tax,Vendor_73,Customer Success,Flagged,False,E0008
T001606,2024-12-10,22081.32,EUR,Investment,Vendor_67,Operations,Pending,False,E0043
T001607,2024-06-28,-37339.41,EUR,Marketing,Vendor_75,Operations,Cleared,True,E0007
T001608,2025-04-08,24269.95,USD,SaaS,Vendor_5,Design,Flagged,False,E0025
T001609,2024-09-08,-9608.87,USD,Marketing,Vendor_8,Customer Success,Cleared,False,E0016
T001610,2025-04-29,-31349.89,EUR,Vendor,Vendor_60,HR,Cleared,True,E0039
T001611,2024-07-11,-2722.35,USD,Tax,Vendor_4,HR,Flagged,False,E0028
T001612,2024-06-30,-26564.43,EUR,Travel,Vendor_35,Marketing,Cleared,False,E0003
T001613,2024-09-10,32680.86,EUR,Travel,Vendor_11,Engineering,Pending,True,E0030
T001614,2024-03-27,-33403.06,GBP,Refund,Vendor_33,Legal,Flagged,True,E0022
T001615,2025-04-12,666.16,USD,Tax,Vendor_63,Operations,Cleared,False,E0035
T001616,2025-01-07,-10249.41,USD,Refund,Vendor_51,Product,Flagged,False,E0034
T001617,2024-08-18,45541.91,GBP,Investment,Vendor_8,Sales,Cleared,True,E0005
T001618,2025-02-16,-29338.72,GBP,Office,Vendor_23,Legal,Cleared,False,E0014
T001619,2024-09-28,-27747.87,USD,SaaS,Vendor_27,Product,Pending,False,E0022
T001620,2024-01-23,-23024.07,GBP,Payroll,Vendor_51,Finance,Flagged,False,E0012
T001621,2024-05-15,-22134.3,GBP,Tax,Vendor_71,Operations,Pending,False,E0003
T001622,2024-05-22,34423.81,GBP,SaaS,Vendor_54,Sales,Pending,True,E0047
T001623,2025-01-15,-13357.01,GBP,Marketing,Vendor_17,Product,Flagged,False,E0016
T001624,2024-04-10,15868.88,GBP,Refund,Vendor_8,Marketing,Cleared,False,E0020
T001625,2024-12-09,-11912.43,GBP,Tax,Vendor_79,Engineering,Pending,False,E0031
T001626,2024-12-08,-11994.48,USD,SaaS,Vendor_79,Customer Success,Flagged,False,E0049
T001627,2024-11-28,14919.45,EUR,Marketing,Vendor_38,Sales,Flagged,False,E0048
T001628,2024-01-23,25758.24,EUR,Travel,Vendor_63,Product,Cleared,False,E0011
T001629,2024-11-12,16023.48,EUR,Payroll,Vendor_43,Engineering,Cleared,False,E0021
T001630,2024-07-30,27851.59,USD,Travel,Vendor_58,Marketing,Pending,False,E0026
T001631,2024-12-07,-23147.8,EUR,Tax,Vendor_2,Operations,Flagged,False,E0049
T001632,2025-04-04,39008.09,USD,Vendor,Vendor_75,Legal,Cleared,True,E0026
T001633,2024-06-12,25273.19,GBP,Travel,Vendor_23,Marketing,Flagged,False,E0026
T001634,2024-09-05,10520.21,USD,Vendor,Vendor_63,Design,Pending,False,E0008
T001635,2024-04-02,-15235.93,GBP,SaaS,Vendor_59,Marketing,Flagged,False,E0005
T001636,2024-07-26,9685.43,USD,SaaS,Vendor_17,Legal,Cleared,False,E0023
T001637,2024-05-06,4628.1,USD,Investment,Vendor_57,HR,Pending,False,E0025
T001638,2024-02-14,-1004.06,EUR,Refund,Vendor_21,Marketing,Flagged,False,E0017
T001639,2025-03-17,41374.47,EUR,Investment,Vendor_67,Finance,Pending,True,E0028
T001640,2024-01-08,-34.89,GBP,Travel,Vendor_31,Operations,Cleared,False,E0033
T001641,2024-04-12,23307.91,USD,Refund,Vendor_66,Finance,Pending,False,E0041
T001642,2024-02-27,-14831.72,GBP,SaaS,Vendor_50,Customer Success,Flagged,False,E0026
T001643,2024-07-14,14444.95,USD,Investment,Vendor_3,Product,Flagged,False,E0024
T001644,2024-08-01,-16409.85,USD,Payroll,Vendor_7,Marketing,Cleared,False,E0032
T001645,2024-07-05,-48647.95,USD,Tax,Vendor_3,Operations,Pending,True,E0001
T001646,2024-11-12,-34461.16,USD,Travel,Vendor_29,Product,Cleared,True,E0017
T001647,2024-03-13,18221.5,USD,Refund,Vendor_37,Product,Cleared,False,E0032
T001648,2025-02-27,6874.02,GBP,SaaS,Vendor_19,Customer Success,Flagged,False,E0046
T001649,2024-09-14,12210.16,GBP,Office,Vendor_34,Marketing,Pending,False,E0027
T001650,2025-01-14,37599.61,GBP,Travel,Vendor_32,Customer Success,Flagged,True,E0037
T001651,2025-03-22,46597.81,USD,SaaS,Vendor_40,Engineering,Flagged,True,E0031
T001652,2024-03-30,29820.55,GBP,Vendor,Vendor_79,HR,Flagged,False,E0033
T001653,2024-02-23,13062.48,GBP,Tax,Vendor_10,Design,Cleared,False,E0038
T001654,2025-02-13,616.73,USD,Investment,Vendor_72,Engineering,Pending,False,E0002
T001655,2024-11-15,-29214.41,EUR,SaaS,Vendor_57,Marketing,Pending,False,E0050
T001656,2024-06-03,-17069.04,USD,SaaS,Vendor_62,HR,Flagged,False,E0017
T001657,2024-03-10,-11029.16,USD,SaaS,Vendor_62,Marketing,Cleared,False,E0010
T001658,2024-02-22,30046.32,EUR,Travel,Vendor_19,HR,Cleared,True,E0050
T001659,2024-02-19,-10764.85,GBP,Travel,Vendor_24,Legal,Pending,False,E0017
T001660,2024-07-04,-40339.74,GBP,Tax,Vendor_44,Sales,Pending,True,E0001
T001661,2024-10-06,-10101.97,EUR,Office,Vendor_14,Finance,Cleared,False,E0038
T001662,2024-08-05,-7390.46,GBP,Payroll,Vendor_44,Product,Pending,False,E0010
T001663,2024-11-24,7496.2,EUR,Marketing,Vendor_62,Sales,Flagged,False,E0006
T001664,2024-09-19,-41428.29,USD,Payroll,Vendor_59,Marketing,Cleared,True,E0048
T001665,2024-10-20,-38131.98,GBP,Vendor,Vendor_69,Operations,Pending,True,E0022
T001666,2025-04-19,-13505.45,USD,Tax,Vendor_28,Customer Success,Flagged,False,E0045
T001667,2024-12-06,35772.24,EUR,Vendor,Vendor_49,Product,Flagged,True,E0027
T001668,2024-11-28,37400.72,EUR,Vendor,Vendor_77,Customer Success,Pending,True,E0038
T001669,2024-08-14,-9402.7,GBP,SaaS,Vendor_18,Finance,Pending,False,E0018
T001670,2024-06-05,7210.08,GBP,Office,Vendor_14,Operations,Cleared,False,E0029
T001671,2024-12-07,-49546.96,EUR,Travel,Vendor_33,Marketing,Pending,True,E0039
T001672,2024-02-23,35156.33,USD,Tax,Vendor_26,Sales,Pending,True,E0030
T001673,2024-08-28,26395.01,GBP,Marketing,Vendor_19,Marketing,Cleared,False,E0007
T001674,2025-03-15,-31407.01,EUR,SaaS,Vendor_14,Legal,Pending,True,E0013
T001675,2025-05-13,1321.4,GBP,Payroll,Vendor_30,Operations,Pending,False,E0014
T001676,2024-02-23,-4629.87,USD,Payroll,Vendor_23,Legal,Pending,False,E0035
T001677,2024-05-01,22874.16,EUR,Payroll,Vendor_65,Finance,Cleared,False,E0011
T001678,2024-08-30,-39887.84,EUR,Office,Vendor_27,HR,Cleared,True,E0014
T001679,2024-06-11,15018.84,GBP,Travel,Vendor_38,Finance,Cleared,False,E0045
T001680,2024-08-13,46303.78,GBP,Vendor,Vendor_49,Finance,Cleared,True,E0049
T001681,2024-06-27,-23880.81,GBP,Vendor,Vendor_46,Operations,Cleared,False,E0016
T001682,2025-04-24,13893.33,GBP,SaaS,Vendor_42,Operations,Cleared,False,E0032
T001683,2025-02-14,-8983.3,GBP,SaaS,Vendor_19,Engineering,Pending,False,E0035
T001684,2024-03-09,6961.19,GBP,Marketing,Vendor_44,Design,Flagged,False,E0003
T001685,2024-03-29,42924.91,EUR,Office,Vendor_59,Sales,Flagged,True,E0036
T001686,2024-08-01,7290.37,GBP,Vendor,Vendor_73,Design,Cleared,False,E0028
T001687,2025-01-15,-32400.48,EUR,Travel,Vendor_14,Operations,Pending,True,E0016
T001688,2025-01-08,-8177.02,USD,Travel,Vendor_28,Design,Pending,False,E0008
T001689,2025-02-06,-27696.32,EUR,Marketing,Vendor_50,Sales,Pending,False,E0007
T001690,2024-08-07,32603.4,EUR,Marketing,Vendor_31,Finance,Pending,True,E0044
T001691,2024-01-11,-1590.02,GBP,Travel,Vendor_49,Product,Cleared,False,E0009
T001692,2024-09-12,20079.51,EUR,Payroll,Vendor_54,Legal,Pending,False,E0016
T001693,2025-02-15,-42189.59,USD,Refund,Vendor_68,Legal,Pending,True,E0001
T001694,2024-12-05,18746.83,GBP,Refund,Vendor_18,Legal,Pending,False,E0029
T001695,2024-03-13,35404.77,EUR,Vendor,Vendor_71,Customer Success,Cleared,True,E0040
T001696,2024-04-10,-43481.63,USD,Tax,Vendor_57,Design,Flagged,True,E0029
T001697,2024-06-09,24338.86,GBP,Tax,Vendor_34,Product,Pending,False,E0001
T001698,2025-03-30,27913.47,USD,SaaS,Vendor_47,HR,Cleared,False,E0008
T001699,2024-08-19,47449.88,EUR,Payroll,Vendor_34,Customer Success,Cleared,True,E0028
T001700,2024-02-27,-20503.99,USD,Investment,Vendor_35,Engineering,Cleared,False,E0039
T001701,2025-03-22,-3394.27,EUR,Refund,Vendor_44,Operations,Pending,False,E0029
T001702,2024-08-02,31852.45,GBP,Payroll,Vendor_75,Operations,Cleared,True,E0017
T001703,2024-03-07,-14421.58,GBP,Payroll,Vendor_79,HR,Pending,False,E0013
T001704,2024-07-28,17722.35,USD,Travel,Vendor_66,HR,Flagged,False,E0021
T001705,2024-03-23,709.14,GBP,SaaS,Vendor_25,Sales,Cleared,False,E0010
T001706,2024-11-12,11966.36,EUR,Refund,Vendor_66,Finance,Pending,False,E0013
T001707,2025-04-22,-14106.75,GBP,Office,Vendor_80,Legal,Cleared,False,E0039
T001708,2024-08-25,38204.2,EUR,Tax,Vendor_32,Design,Pending,True,E0033
T001709,2025-04-21,-10819.14,GBP,SaaS,Vendor_19,HR,Flagged,False,E0042
T001710,2024-12-23,48825.07,USD,Refund,Vendor_53,Finance,Pending,True,E0026
T001711,2024-03-31,259.0,USD,Vendor,Vendor_60,Sales,Pending,False,E0024
T001712,2025-03-16,-28781.83,GBP,Office,Vendor_77,HR,Pending,False,E0013
T001713,2024-11-06,-23065.53,EUR,Payroll,Vendor_55,Legal,Flagged,False,E0040
T001714,2024-06-21,255.28,GBP,SaaS,Vendor_78,Operations,Flagged,False,E0027
T001715,2024-04-30,28179.55,USD,Refund,Vendor_20,Design,Pending,False,E0021
T001716,2024-12-21,12787.23,USD,Refund,Vendor_75,Finance,Flagged,False,E0050
T001717,2024-11-11,-20079.7,USD,Vendor,Vendor_40,Legal,Flagged,False,E0008
T001718,2024-05-14,-34111.14,USD,Office,Vendor_33,Operations,Flagged,True,E0003
T001719,2024-10-23,-9862.02,EUR,SaaS,Vendor_40,Marketing,Flagged,False,E0024
T001720,2024-09-10,-23829.85,EUR,Payroll,Vendor_48,Marketing,Flagged,False,E0043
T001721,2024-12-20,-1511.43,GBP,Refund,Vendor_3,Finance,Pending,False,E0017
T001722,2025-04-16,-3811.65,EUR,Travel,Vendor_7,Product,Flagged,False,E0029
T001723,2024-10-19,31192.9,EUR,Office,Vendor_10,Engineering,Flagged,True,E0002
T001724,2024-07-21,20399.31,EUR,Vendor,Vendor_80,Operations,Cleared,False,E0032
T001725,2024-03-27,32656.41,USD,Marketing,Vendor_53,Sales,Pending,True,E0047
T001726,2024-01-22,-22805.39,GBP,Vendor,Vendor_64,Engineering,Flagged,False,E0010
T001727,2024-10-15,-34845.48,USD,SaaS,Vendor_41,Sales,Flagged,True,E0014
T001728,2024-11-12,-47162.0,USD,Office,Vendor_6,Sales,Flagged,True,E0006
T001729,2024-06-04,-5879.48,GBP,Refund,Vendor_23,Legal,Flagged,False,E0004
T001730,2024-12-28,-15256.47,EUR,Office,Vendor_17,Finance,Pending,False,E0033
T001731,2024-04-06,19422.48,USD,Marketing,Vendor_79,Product,Pending,False,E0031
T001732,2024-12-25,26998.81,EUR,Tax,Vendor_70,Operations,Pending,False,E0009
T001733,2025-02-26,-11782.43,USD,Travel,Vendor_32,Design,Flagged,False,E0020
T001734,2025-03-28,23030.21,EUR,Office,Vendor_9,Legal,Cleared,False,E0014
T001735,2024-12-31,-20904.4,USD,Payroll,Vendor_72,Marketing,Pending,False,E0006
T001736,2024-04-16,-45885.74,EUR,Payroll,Vendor_52,Operations,Flagged,True,E0048
T001737,2024-05-14,30454.36,USD,Travel,Vendor_47,Legal,Cleared,True,E0019
T001738,2025-04-19,43265.53,EUR,Refund,Vendor_25,Finance,Pending,True,E0046
T001739,2024-12-17,15140.84,GBP,Payroll,Vendor_59,Sales,Flagged,False,E0047
T001740,2025-02-22,-34814.02,USD,Investment,Vendor_21,Sales,Pending,True,E0043
T001741,2024-01-09,38456.93,GBP,Travel,Vendor_73,Marketing,Cleared,True,E0005
T001742,2024-09-27,42861.48,EUR,Investment,Vendor_15,Sales,Flagged,True,E0002
T001743,2024-10-05,30242.24,USD,SaaS,Vendor_31,Design,Flagged,True,E0016
T001744,2025-03-30,-10088.32,GBP,Refund,Vendor_1,Marketing,Flagged,False,E0023
T001745,2024-08-18,10814.88,EUR,Travel,Vendor_46,Customer Success,Pending,False,E0018
T001746,2024-12-03,-43616.39,USD,Travel,Vendor_45,Operations,Pending,True,E0045
T001747,2024-04-04,2337.04,USD,Tax,Vendor_21,Operations,Cleared,False,E0043
T001748,2024-03-21,-26845.82,GBP,Marketing,Vendor_80,Marketing,Cleared,False,E0015
T001749,2024-02-06,-2511.57,EUR,Vendor,Vendor_34,HR,Cleared,False,E0039
T001750,2024-01-23,10150.64,USD,Travel,Vendor_80,HR,Pending,False,E0009
T001751,2024-09-23,39498.18,GBP,Travel,Vendor_79,HR,Cleared,True,E0037
T001752,2025-05-01,13916.37,USD,Payroll,Vendor_50,Product,Cleared,False,E0015
T001753,2024-04-19,41967.74,USD,Refund,Vendor_50,HR,Cleared,True,E0049
T001754,2024-05-31,4024.05,USD,SaaS,Vendor_39,Legal,Pending,False,E0026
T001755,2024-09-23,11573.46,GBP,SaaS,Vendor_31,Design,Pending,False,E0036
T001756,2024-06-25,22455.38,GBP,SaaS,Vendor_4,Sales,Cleared,False,E0044
T001757,2025-04-17,-38809.66,GBP,Office,Vendor_40,Operations,Pending,True,E0036
T001758,2025-03-10,-18995.68,GBP,SaaS,Vendor_1,Product,Pending,False,E0004
T001759,2024-07-06,-39515.19,GBP,Investment,Vendor_60,Engineering,Cleared,True,E0044
T001760,2024-03-09,-32993.86,GBP,Refund,Vendor_59,HR,Flagged,True,E0040
T001761,2024-01-28,-36605.22,EUR,Investment,Vendor_31,Legal,Cleared,True,E0002
T001762,2025-05-07,48491.46,USD,Payroll,Vendor_36,Sales,Flagged,True,E0004
T001763,2024-04-27,13990.41,USD,Investment,Vendor_9,Engineering,Cleared,False,E0049
T001764,2025-03-27,9744.61,USD,Office,Vendor_58,HR,Pending,False,E0008
T001765,2024-03-20,-6868.16,EUR,Payroll,Vendor_8,Product,Flagged,False,E0028
T001766,2025-01-29,42695.91,GBP,Travel,Vendor_27,Engineering,Cleared,True,E0011
T001767,2024-06-27,-39652.48,EUR,Tax,Vendor_56,Design,Flagged,True,E0040
T001768,2024-03-30,-38192.05,USD,Refund,Vendor_37,Customer Success,Cleared,True,E0007
T001769,2025-03-12,-29209.68,EUR,Office,Vendor_74,HR,Flagged,False,E0012
T001770,2024-11-23,12256.32,EUR,Tax,Vendor_45,Customer Success,Cleared,False,E0005
T001771,2024-10-23,45438.64,GBP,Office,Vendor_77,Engineering,Flagged,True,E0047
T001772,2024-10-17,-19605.45,EUR,Vendor,Vendor_39,Product,Pending,False,E0014
T001773,2025-01-24,-6100.77,USD,Refund,Vendor_72,Marketing,Pending,False,E0027
T001774,2025-04-23,-20788.82,GBP,Office,Vendor_70,Customer Success,Pending,False,E0032
T001775,2024-08-11,-8230.68,EUR,Office,Vendor_64,Product,Flagged,False,E0001
T001776,2024-06-13,-38238.85,EUR,Office,Vendor_7,Customer Success,Pending,True,E0039
T001777,2025-01-08,27409.89,EUR,Marketing,Vendor_44,Sales,Cleared,False,E0024
T001778,2024-10-26,14116.25,EUR,SaaS,Vendor_43,Customer Success,Flagged,False,E0030
T001779,2024-01-02,-18959.34,USD,Tax,Vendor_34,Customer Success,Flagged,False,E0032
T001780,2024-11-12,-14289.0,GBP,Investment,Vendor_7,Operations,Flagged,False,E0026
T001781,2024-07-27,33926.19,GBP,Tax,Vendor_29,Design,Flagged,True,E0012
T001782,2024-09-15,-12871.94,GBP,Marketing,Vendor_14,Customer Success,Cleared,False,E0049
T001783,2024-08-25,-16976.02,GBP,SaaS,Vendor_4,Legal,Cleared,False,E0012
T001784,2024-06-20,-32521.87,USD,Travel,Vendor_72,Engineering,Cleared,True,E0038
T001785,2025-02-22,17198.26,EUR,Marketing,Vendor_49,Marketing,Pending,False,E0025
T001786,2024-05-04,-17581.81,GBP,Vendor,Vendor_38,Design,Pending,False,E0017
T001787,2024-10-29,35299.78,GBP,Vendor,Vendor_41,Sales,Cleared,True,E0044
T001788,2024-11-01,44784.38,EUR,Office,Vendor_72,Legal,Cleared,True,E0047
T001789,2024-10-06,-18685.24,GBP,Travel,Vendor_43,Design,Flagged,False,E0019
T001790,2024-10-19,10910.54,GBP,Vendor,Vendor_56,Legal,Pending,False,E0015
T001791,2025-04-28,-15182.24,GBP,Office,Vendor_19,Marketing,Flagged,False,E0046
T001792,2024-08-30,15227.6,EUR,Vendor,Vendor_17,Engineering,Flagged,False,E0045
T001793,2024-01-23,-43425.74,USD,Refund,Vendor_39,Legal,Pending,True,E0016
T001794,2025-01-27,-43672.97,USD,Marketing,Vendor_78,Customer Success,Cleared,True,E0014
T001795,2024-08-04,35061.06,GBP,Investment,Vendor_79,Sales,Cleared,True,E0021
T001796,2024-12-08,-49707.67,GBP,Office,Vendor_78,Customer Success,Flagged,True,E0007
T001797,2024-11-12,15440.78,GBP,Marketing,Vendor_8,Engineering,Flagged,False,E0024
T001798,2024-11-11,-924.82,GBP,Travel,Vendor_34,Operations,Pending,False,E0039
T001799,2025-01-11,-22744.81,USD,Payroll,Vendor_39,Marketing,Cleared,False,E0044
T001800,2024-09-17,40484.17,USD,Investment,Vendor_24,Design,Flagged,True,E0027
T001801,2024-06-13,-22856.66,USD,Refund,Vendor_71,Product,Cleared,False,E0021
T001802,2024-06-17,-46517.07,EUR,Marketing,Vendor_16,HR,Cleared,True,E0039
T001803,2024-01-25,7376.57,EUR,Office,Vendor_58,Product,Cleared,False,E0029
T001804,2025-02-28,28399.2,EUR,Payroll,Vendor_52,Sales,Flagged,False,E0028
T001805,2024-10-27,-22440.53,USD,Office,Vendor_13,Marketing,Flagged,False,E0017
T001806,2025-02-07,36224.98,USD,Tax,Vendor_77,HR,Pending,True,E0038
T001807,2025-02-28,-13550.94,USD,Refund,Vendor_60,Engineering,Flagged,False,E0027
T001808,2024-10-25,11938.17,USD,SaaS,Vendor_54,Legal,Flagged,False,E0008
T001809,2025-02-24,-12541.16,GBP,Marketing,Vendor_77,Engineering,Pending,False,E0002
